2026-03-10T02:31:02+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES:  | ERR: SSL certificate problem: self signed certificate in certificate chain
2026-03-10T06:57:22+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":62,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773125842,"text":"Great! You want to deposit $500. How would you like to pay?","reply_markup":{"inline_keyboard":[[{"text":"venmo","callback_data":"GATEWAY_1"}],[{"text":"paypal","callback_data":"GATEWAY_2"}]]}}} | ERR: 
2026-03-10T06:57:27+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T06:57:28+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":63,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773125848,"text":"Please send $500 to the following details:\n\nAccount Id: $peter\n\n\ud83d\udcf8 After sending, please reply to this message with a screenshot of your payment receipt.","entities":[{"offset":12,"length":4,"type":"bold"},{"offset":56,"length":6,"type":"code"},{"offset":67,"length":86,"type":"bold"}]}} | ERR: 
2026-03-10T06:57:58+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":65,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773125879,"text":"\u2705 Receipt uploaded successfully! The Bookie will review it shortly.","reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-10T06:57:59+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":66,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773125879,"photo":[{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAANzAAM6BA","file_unique_id":"AQADkgtrG8STeEV4","file_size":770,"width":51,"height":90},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAANtAAM6BA","file_unique_id":"AQADkgtrG8STeEVy","file_size":6755,"width":180,"height":320},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAAN4AAM6BA","file_unique_id":"AQADkgtrG8STeEV9","file_size":22369,"width":450,"height":800},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAAN5AAM6BA","file_unique_id":"AQADkgtrG8STeEV-","file_size":36501,"width":720,"height":1280}],"caption":"\ud83d\udea8 New Deposit Request\n\nPlayer: Big Rob - $KIMCHI on Doge (@capetillorob)\nAmount: $500.00","caption_entities":[{"offset":3,"length":19,"type":"bold"},{"offset":32,"length":10,"type":"bold"},{"offset":42,"length":7,"type":"cashtag"},{"offset":42,"length":7,"type":"bold"},{"offset":49,"length":8,"type":"bold"},{"offset":59,"length":13,"type":"mention"},{"offset":82,"length":7,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\u2705 Approve","callback_data":"APPROVE_DEPOSIT_1"},{"text":"\u274c Reject","callback_data":"REJECT_DEPOSIT_1"}]]}}} | ERR: 
2026-03-10T06:58:07+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T06:58:11+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T06:58:13+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T06:59:03+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T06:59:04+00:00 | TOKEN: 81644488... | METHOD: editMessageCaption | RES: {"ok":true,"result":{"message_id":66,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773125879,"edit_date":1773125945,"photo":[{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAANzAAM6BA","file_unique_id":"AQADkgtrG8STeEV4","file_size":770,"width":51,"height":90},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAANtAAM6BA","file_unique_id":"AQADkgtrG8STeEVy","file_size":6755,"width":180,"height":320},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAAN4AAM6BA","file_unique_id":"AQADkgtrG8STeEV9","file_size":22369,"width":450,"height":800},{"file_id":"AgACAgEAAxkBAANAaa_A9SbLBeUWPvLPh-IcZk3-WooAApILaxvEk3hFXf80RoZlr38BAAMCAAN5AAM6BA","file_unique_id":"AQADkgtrG8STeEV-","file_size":36501,"width":720,"height":1280}],"caption":"\ud83d\udea8 New Deposit Request\n\nPlayer: Big Rob - $KIMCHI on Doge (@capetillorob)\nAmount: $500.00\n\nAction: \u2705 Approved","caption_entities":[{"offset":42,"length":7,"type":"cashtag"},{"offset":59,"length":13,"type":"mention"},{"offset":91,"length":7,"type":"bold"}]}} | ERR: 
2026-03-10T06:59:05+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":67,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6876259231,"first_name":"Big Rob - $KIMCHI on Doge","username":"capetillorob","type":"private"},"date":1773125946,"text":"\u2705 Deposit Approved!\n$500.00 has been added to your queue/wallet.","entities":[{"offset":2,"length":17,"type":"bold"}]}} | ERR: 
2026-03-10T07:14:08+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":69,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773126849,"text":"\u2705 Verification Successful!\nYour Telegram account is now permanently bound to your Bookie profile.\n\nYou may now return to the Web Dashboard and refresh the page to continue your setup.","entities":[{"offset":2,"length":24,"type":"bold"}]}} | ERR: 
2026-03-10T07:15:12+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":71,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126913,"text":"Welcome to Alejandra's bookie bot!","entities":[{"offset":11,"length":9,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
2026-03-10T07:15:13+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":73,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126914,"text":"Welcome to Alejandra's bookie bot!","entities":[{"offset":11,"length":9,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
2026-03-10T07:15:17+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:15:18+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":74,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126919,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-10T07:15:23+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":76,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126923,"text":"Great! You want to deposit $100. How would you like to pay?","reply_markup":{"inline_keyboard":[[{"text":"venmo","callback_data":"GATEWAY_1"}],[{"text":"paypal","callback_data":"GATEWAY_2"}]]}}} | ERR: 
2026-03-10T07:15:26+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:15:27+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":77,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126927,"text":"Please send $100 to the following details:\n\nAccount Id: $peter\n\n\ud83d\udcf8 After sending, please reply to this message with a screenshot of your payment receipt.","entities":[{"offset":12,"length":4,"type":"bold"},{"offset":56,"length":6,"type":"code"},{"offset":67,"length":86,"type":"bold"}]}} | ERR: 
2026-03-10T07:16:30+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":79,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773126990,"text":"\u2705 Receipt uploaded successfully! The Bookie will review it shortly.","reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-10T07:16:30+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":80,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773126991,"photo":[{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAANzAAM6BA","file_unique_id":"AQADuQ5rG3_oeUV4","file_size":753,"width":90,"height":24},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAANtAAM6BA","file_unique_id":"AQADuQ5rG3_oeUVy","file_size":7763,"width":320,"height":85},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN4AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV9","file_size":24959,"width":800,"height":212},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN5AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV-","file_size":31334,"width":1280,"height":339}],"caption":"\ud83d\udea8 New Deposit Request\n\nPlayer: Alejandra (@)\nAmount: $100.00","caption_entities":[{"offset":3,"length":19,"type":"bold"},{"offset":32,"length":9,"type":"bold"},{"offset":54,"length":7,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\u2705 Approve","callback_data":"APPROVE_DEPOSIT_1"},{"text":"\u274c Reject","callback_data":"REJECT_DEPOSIT_1"}]]}}} | ERR: 
2026-03-10T07:16:58+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:16:59+00:00 | TOKEN: 81644488... | METHOD: editMessageCaption | RES: {"ok":true,"result":{"message_id":80,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773126991,"edit_date":1773127020,"photo":[{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAANzAAM6BA","file_unique_id":"AQADuQ5rG3_oeUV4","file_size":753,"width":90,"height":24},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAANtAAM6BA","file_unique_id":"AQADuQ5rG3_oeUVy","file_size":7763,"width":320,"height":85},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN4AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV9","file_size":24959,"width":800,"height":212},{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN5AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV-","file_size":31334,"width":1280,"height":339}],"caption":"\ud83d\udea8 New Deposit Request\n\nPlayer: Alejandra (@)\nAmount: $100.00\n\nAction: \u2705 Approved","caption_entities":[{"offset":63,"length":7,"type":"bold"}]}} | ERR: 
2026-03-10T07:17:00+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":81,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773127021,"text":"\u2705 Deposit Approved!\n$100.00 has been added to your queue/wallet.","entities":[{"offset":2,"length":17,"type":"bold"}]}} | ERR: 
2026-03-10T07:29:10+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:29:14+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:29:23+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:29:30+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:29:30+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":83,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":6335658356,"first_name":"Alejandra","last_name":"Rosales","type":"private"},"date":1773127771,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-10T07:50:20+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN5AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV-","file_size":31334,"file_path":"photos/file_1.jpg"}} | ERR: 
2026-03-10T07:53:52+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN5AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV-","file_size":31334,"file_path":"photos/file_1.jpg"}} | ERR: 
2026-03-10T07:53:59+00:00 | TOKEN: 81644488... | METHOD: getFile | RES: {"ok":true,"result":{"file_id":"AgACAgEAAxkBAANOaa_FTTTAxpKKTEJZwmKt_ghxyCMAArkOaxt_6HlFmUQjUK_uaB8BAAMCAAN5AAM6BA","file_unique_id":"AQADuQ5rG3_oeUV-","file_size":31334,"file_path":"photos/file_1.jpg"}} | ERR: 
2026-03-10T07:55:07+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":85,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129308,"text":"Welcome to Rajani's bookie bot!","entities":[{"offset":11,"length":6,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\ud83d\udcb0 Deposit","callback_data":"DEPOSIT"}],[{"text":"\ud83c\udfe7 Withdraw","callback_data":"WITHDRAW"}]]}}} | ERR: 
2026-03-10T07:55:09+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:55:10+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":86,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129311,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-10T07:55:15+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:55:16+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":87,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129317,"text":"How much would you like to deposit? (Please type a number, e.g. 50)"}} | ERR: 
2026-03-10T07:55:29+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":89,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129329,"text":"Great! You want to deposit $60. How would you like to pay?","reply_markup":{"inline_keyboard":[[{"text":"venmo","callback_data":"GATEWAY_1"}],[{"text":"paypal","callback_data":"GATEWAY_2"}]]}}} | ERR: 
2026-03-10T07:55:31+00:00 | TOKEN: 81644488... | METHOD: answerCallbackQuery | RES: {"ok":true,"result":true} | ERR: 
2026-03-10T07:55:32+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":90,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129333,"text":"Please send $60 to the following details:\n\nAccount Id: $peter\n\n\ud83d\udcf8 After sending, please reply to this message with a screenshot of your payment receipt.","entities":[{"offset":12,"length":3,"type":"bold"},{"offset":55,"length":6,"type":"code"},{"offset":66,"length":86,"type":"bold"}]}} | ERR: 
2026-03-10T07:55:55+00:00 | TOKEN: 81644488... | METHOD: sendMessage | RES: {"ok":true,"result":{"message_id":92,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8204776787,"first_name":"Rajani","username":"Rajani1708","type":"private"},"date":1773129356,"text":"\u2705 Receipt uploaded successfully! The Bookie will review it shortly.","reply_markup":{"inline_keyboard":[[{"text":"Back to Menu","callback_data":"MAIN_MENU"}]]}}} | ERR: 
2026-03-10T07:55:56+00:00 | TOKEN: 81644488... | METHOD: sendPhoto | RES: {"ok":true,"result":{"message_id":93,"from":{"id":8164448894,"is_bot":true,"first_name":"Lbbot_01","username":"Gamerlb01bot"},"chat":{"id":8596579399,"first_name":"Goga","last_name":"Lokhande","username":"Goga1708","type":"private"},"date":1773129356,"photo":[{"file_id":"AgACAgUAAxkBAANbaa_OikMWWMnQ_sSQCJnA9LgDyqcAAiAPaxuzcXlVdso14drvjlQBAAMCAANzAAM6BA","file_unique_id":"AQADIA9rG7NxeVV4","file_size":803,"width":40,"height":90},{"file_id":"AgACAgUAAxkBAANbaa_OikMWWMnQ_sSQCJnA9LgDyqcAAiAPaxuzcXlVdso14drvjlQBAAMCAANtAAM6BA","file_unique_id":"AQADIA9rG7NxeVVy","file_size":8592,"width":144,"height":320},{"file_id":"AgACAgUAAxkBAANbaa_OikMWWMnQ_sSQCJnA9LgDyqcAAiAPaxuzcXlVdso14drvjlQBAAMCAAN4AAM6BA","file_unique_id":"AQADIA9rG7NxeVV9","file_size":38317,"width":360,"height":800},{"file_id":"AgACAgUAAxkBAANbaa_OikMWWMnQ_sSQCJnA9LgDyqcAAiAPaxuzcXlVdso14drvjlQBAAMCAAN5AAM6BA","file_unique_id":"AQADIA9rG7NxeVV-","file_size":73462,"width":576,"height":1280}],"caption":"\ud83d\udea8 New Deposit Request\n\nPlayer: Rajani (@Rajani1708)\nAmount: $60.00","caption_entities":[{"offset":3,"length":19,"type":"bold"},{"offset":32,"length":6,"type":"bold"},{"offset":40,"length":11,"type":"mention"},{"offset":61,"length":6,"type":"bold"}],"reply_markup":{"inline_keyboard":[[{"text":"\u2705 Approve","callback_data":"APPROVE_DEPOSIT_2"},{"text":"\u274c Reject","callback_data":"REJECT_DEPOSIT_2"}]]}}} | ERR: 
